"","1","2","3","1|2","1|3","2|1","2|3","3|1","3|2","","",""
"result.1619",0.96928975,0.1483615,0.00975025,0.937616793283933,0.593594639269648,0.269719849287736,0.364210172272806,0.060402655454525,0.012463761036718,78,16.0876154815321,69.3004523389844
"result.1620",0.0464635,0.91184725,0.88187725,0.139439144084327,0.120067647061733,0.451777687600998,0.839453197934375,0.479045297380537,0.768258537217901,103,77.3552415726609,70.2973128729844
"result.1621",0.59166775,0.0214885,0.4260835,0.294462145952914,0.574467572998052,0.0195423137891091,0.0355875255106682,0.523365805094305,0.603103067266117,67,11.181269246922,65.1100302614355
"result.1622",0.62813125,0.29995975,0.18507475,0.566436293121557,0.178464103906492,0.363263213605894,0.384274376990472,0.0675059414500564,0.202233775620293,61,5.18126924692202,62.9828409367857
"result.1623",0.00125875,0.915094,0.99776125,0.00261091640016905,0.411060358695264,0.103683809119353,0.259136630776465,0.756846755365031,0.9956167642857,80,30.2409480428236,65.3549809588414
"result.1624",0.9735355,0.03472525,0.1123975,0.792154124097992,0.961082871084616,0.409713303151471,0.0238039943885709,0.554382192197395,0.277764038035699,104,99.6151833225776,70.8147115395508
"result.1625",0.90635275,0.09016975,0.17108875,0.598879887469241,0.804748801810866,0.437832140911975,0.171845245709308,0.423108035949582,0.332275225325664,112,117.007414328324,69.1065385110982
"result.1626",0.808201,0.2162935,0.0224875,0.769411615739277,0.159710680428269,0.254250815670043,0.208386903358403,0.0144020436592731,0.0339170816575542,81,12.5438077407661,69.8740968259504
"result.1627",0.014995,0.85740175,0.95230675,0.0250298834515015,0.0556033476604828,0.608537275867783,0.781748508225659,0.649582628046905,0.929435557659599,83,9,69.3674030259414
"result.1629",0.80245675,0.09616375,0.22353625,0.561328166630411,0.611472683503422,0.13371023331627,0.134078294970245,0.444229854963565,0.337059200411088,54,13.362538493844,58.3831311308692
"result.1630",0.78347575,0.61764175,0.50375575,0.849138879907258,0.916027755726562,0.764874640090388,0.535338287671762,0.860475770872069,0.477297399893699,82,22.362538493844,69.8334214912615
"result.1631",0.320689,0.65310625,0.622387,0.434729104146166,0.370663300559878,0.56576301069277,0.642999213755247,0.477411670883072,0.583556688955534,84,55.7239605580794,66.4105964072716
"result.1632",0.16859125,0.28547425,0.77947975,0.130291901326931,0.31449790243793,0.233616678420561,0.253150112630973,0.419529079975008,0.797998423120398,63,3,62.8173201130745
"result.1633",0.25250725,0.5279815,0.7947145,0.194335569273586,0.552834438008592,0.3141824175353,0.352030738167168,0.67108116925274,0.809115241944347,61,17.181269246922,60.027987454573
"result.1634",0.9495595,0.07418575,0.12963025,0.8215492562483,0.884079677143306,0.445899376907544,0.120250668169163,0.51733626547099,0.267449564605418,88,74.230925380643,67.5808804028384
"result.1635",0.98527375,0.03922075,0.00525475,0.934906330376817,0.963586425301054,0.234792543145568,0.00442366671853097,0.0686553783632644,0.00882298672722397,81,40.4830125152558,69.4402128930035
"result.1636",0.71854075,0.4001095,0.2772325,0.811536861490618,0.573283642304458,0.768205268553303,0.554750303016532,0.407307347659772,0.305931918103472,103,97.3283845706734,68.6115150728129
"result.1637",0.06994,0.91983925,0.778231,0.217401238839408,0.111542892106248,0.606028077432296,0.824148025443141,0.254757974748526,0.642633835725004,87,39.0925373357812,69.0610947012851
"result.1638",0.9965125,0.736273,0.0065035,0.996786707367241,0.881707690280771,0.8430057095871,0.844542177389399,0.328012091106451,0.0082569993543437,64,3,65.8773731981969
"result.1639",0.28897075,0.150859,0.96629275,0.0934550711385649,0.988235710971249,0.0649379471289365,0.0487101823688236,0.991570062067687,0.986374377438537,80,25.9063462346101,68.4546763038504
"result.1640",0.63362575,0.5899195,0.571438,0.762782283396973,0.850825662605971,0.739480958112894,0.563684296218345,0.838890079679496,0.547036985129402,55,17.5766662806457,57.4445179649684
"result.1641",0.6708385,0.35090875,0.371638,0.58063244296465,0.545175361047127,0.45409523133325,0.433396550077442,0.527617323915661,0.435594375061692,88,59.394280604115,68.9622025196957
"result.1643",0.466543,0.88986925,0.24701275,0.824710063219687,0.19606071087074,0.947345837457609,0.928233549457416,0.155278888644948,0.174364321802373,93,53.2738065827033,70.8173513598085
"result.1644",0.94481425,0.47778175,0.22803175,0.948328877735601,0.965841764746205,0.711719641545409,0.567765596202123,0.907882192199711,0.232961660065309,69,6,67.0865831477042
"result.1645",0.11114875,0.7187905,0.74851075,0.156275532171199,0.103878767453824,0.527412796835839,0.730563408507199,0.265538308367637,0.714880135780522,80,9,68.9530458959659
"result.1646",0.5529565,0.134875,0.6428665,0.208325484545145,0.794957872582574,0.115924866659021,0.0919624747001053,0.773115916494752,0.800786662834432,65,27.1204740214118,61.8368692877734
"result.1647",0.420589,0.26974,0.7867225,0.316242481978669,0.849593328825384,0.236765908209628,0.218462742178915,0.898237028251704,0.819270975294113,74,11.181269246922,67.5721717444915
"result.1648",0.70005925,0.642367,0.171838,0.863595005645295,0.41213863617964,0.865528243805628,0.794675430297948,0.185863891950474,0.112740827095133,85,48.2409480428236,69.1936302009919
"result.1649",0.846163,0.0464635,0.20455525,0.738717397790194,0.747281271308802,0.0761570260318768,0.0335297336620133,0.553468494305879,0.23113194588612,53,3,59.5728361232402
"result.1650",0.3721375,0.80595325,0.49926025,0.582852820976992,0.346861135322683,0.78491996931143,0.814387384158383,0.306169509491769,0.406144241228268,80,17.181269246922,69.0568116590489
"result.1651",0.746263,0.232777,0.16259725,0.678044909465129,0.346406476019268,0.248672701642893,0.30783528310762,0.236273445941809,0.210163109969056,71,3,67.3916071774363
"result.1652",0.68807125,0.5469625,0.34741225,0.702174885841608,0.57485378742085,0.609424026274862,0.541257678658007,0.49065219074724,0.33949778078541,81,13.362538493844,69.7568850247937
"result.1653",0.9975115,0.082927,0.0075025,0.995603642510449,0.999009009228573,0.0177182941323409,0.176157509546657,0.354713429577564,0.00357179581874818,71,6,68.0298766780157
"result.1654",0.20105875,0.3761335,0.98727175,0.0832193754331618,0.981802728076193,0.143894405588497,0.159684924318896,0.994341708877758,0.994183544851131,74,32.3017432683338,64.8197153200411
"result.1655",0.406603,0.694315,0.24251725,0.554015908891511,0.0718110606833961,0.668206037648698,0.735450255554101,0.0493850007451171,0.161565335355109,65,23.5766662806457,62.023431640044
"result.1656",0.99901,0.61963975,0.00025975,0.999008535583625,1e-05,0.998904730240781,1e-05,0.370238602808246,2.07927336451401e-05,68,3,67.4747973112509
"result.1657",0.14611375,0.17258725,0.94031875,0.102208729055354,0.892283131008569,0.128759540356811,0.108118745950968,0.934150715193458,0.95853931982204,57,3,59.4816544170926
"result.1658",0.56419525,0.77598325,0.35840125,0.670938343497855,0.417507206003695,0.787160912312215,0.836309342535525,0.29739808040293,0.297914335288439,77,9,68.7559360174094
"result.1659",0.65660275,0.534475,0.1383715,0.792445841343244,0.295409070772375,0.741628390499806,0.713629814145492,0.121746493600648,0.121115569308535,96,75.3553837803775,69.9767895805009
"result.1660",0.54121825,0.8586505,0.45230725,0.714054523912492,0.459241437303333,0.893325579518547,0.904501060303025,0.430091451885004,0.395144603655258,69,9,66.0797758305565
"result.1661",0.9915175,0.163846,0.021988,0.985385947588691,0.965018587393758,0.381720984425177,0.157569136188177,0.592680606527286,0.0281402336003465,58,11.181269246922,62.7502250821667
"result.1662",0.9985105,0.25100875,0.0005095,0.997908514358607,0.999001069510124,0.689515608485754,0.210925788169069,1.26880816530508e-05,3.84191633487906e-05,56,3,62.8686370906721
"result.1663",0.998011,0.225784,0.0035065,0.998812840298264,0.883760303886986,0.473085860977624,0.0111018781937188,0.303964861926219,0.00205249754697028,60,6,64.4218968347706
"result.1664",0.611398,0.035974,0.29546425,0.465086433085696,0.34968716129816,0.037609698903393,0.031478306710674,0.251501730722606,0.395553499998647,67,3,65.805144380906
"result.1665",0.917092,0.1004095,0.1473625,0.795288434859633,0.894249679697332,0.299382480728874,0.17483621108954,0.642204092354585,0.252210450635135,51,14.181269246922,56.9942863574622
"result.1666",0.79396525,0.01374625,0.24201775,0.770219807773699,0.718560877572984,0.0064524341893683,0.00260460184922786,0.503912768256685,0.240081798798569,75,3,68.6140443278013
"result.1667",0.99901,0.34841125,0.00175825,0.99901,0.99901,1e-05,0.514874712917768,1e-05,0.00085737273713369,81,9,70.4250336836403
"result.1668",0.51624325,0.16259725,0.77248675,0.069331143921003,0.905802901039043,0.031874068474993,0.0322382001742797,0.907536455777498,0.92491781127183,73,51.7568190979591,60.8801206062587
"result.1669",0.94581325,0.1303795,0.3221875,0.879933325840942,0.957808354090865,0.573183289947598,0.145411892682147,0.86641012261769,0.423760965338099,79,50.4938906122839,67.652083628423
"result.1670",0.565444,0.3052045,0.47328625,0.342370632365398,0.584209848585485,0.269048047895441,0.318650895825279,0.545876092207926,0.558403246658759,93,67.1690504714898,69.7027227459054
"result.1671",0.823186,0.04571425,0.198811,0.438177692859121,0.604587223244254,0.0994499593175982,0.0896252171827955,0.427457640098596,0.360054445550816,74,33.5158710551355,66.7340527299814
"result.1672",0.9625465,0.473536,0.0544555,0.968483107465672,0.758210122305171,0.724514033370526,0.636475242692061,0.467725213745685,0.0539668427307012,60,6,63.6621279833684
"result.1673",0.0924175,0.46179775,0.81844075,0.0512948841164606,0.169522532767829,0.117365371196985,0.337208979208898,0.400321332158645,0.823001412004319,83,25.8784095489795,68.9067585387436
"result.1674",0.99901,0.025984,0.00075925,0.99901,0.999009747073435,1.00000000000002e-05,1e-05,1e-05,1e-05,60,6,64.633181782211
"result.1675",0.6598495,0.483526,0.56819125,0.651385162038103,0.835375967098905,0.574034999430236,0.493192165482155,0.833762381057518,0.566841131143476,62,15,62.4837950618144
"result.1676",0.841168,0.2252845,0.14911075,0.749720175413643,0.614979386802745,0.40106158372965,0.297972814255124,0.32644707666526,0.218536841798736,54,9,59.4241760112319
"result.1677",0.841168,0.336673,0.42633325,0.812045573564836,0.945703024313246,0.435721867039946,0.355600216049036,0.920399024150018,0.433270904022764,65,6,65.3438635770677
"result.1678",0.4160935,0.908101,0.4980115,0.787710823065542,0.320457291195638,0.935651710006699,0.910792321929022,0.383236811897876,0.311167845417995,87,40.6314232222982,69.888026786321
"result.1679",0.16759225,0.853156,0.83917,0.338531837016603,0.407204365189968,0.675061169257385,0.741763354741352,0.621021455838756,0.719204527718317,80,34.0876154815321,67.3466641997208
"result.1680",0.28947025,0.662347,0.1613485,0.345863105448801,0.0500393232316199,0.514460890253502,0.761228738419296,0.0144934539465545,0.134143214785345,89,34.0876154815321,70.6088904038892
"result.1681",0.36539425,0.025984,0.79646275,0.14026698734021,0.714806804278136,0.0114191379035922,0.0254930925748037,0.873639841582836,0.906698300443196,73,9,67.2719159589785
"result.1682",0.682327,0.3141955,0.41284675,0.654495223920321,0.706887819857489,0.340580121776862,0.351127480329574,0.649308877618544,0.433923530501112,70,3,67.0059995397825
"result.1683",0.25500475,0.00725275,0.83242675,0.0513216878535396,0.715776753371002,0.00430109916400605,0.0076065221547319,0.833960982781199,0.930402573645289,62,3,62.7654795154046
"result.1684",0.67158775,0.7387705,0.57868075,0.720123097676401,0.885328538762659,0.789627167156875,0.735781102915887,0.83815006960044,0.527187448163742,62,3,63.8082068674242
"result.1685",0.54321625,0.286723,0.375634,0.349826997978127,0.303710934844855,0.257530814282721,0.325750000426168,0.330853951745542,0.46453073404106,77,33.9392047744898,67.1728372929866
"result.1686",0.91684225,0.124885,0.1383715,0.780817885986499,0.796081794391365,0.539035381415558,0.235468385930696,0.381794681492699,0.24983855231094,95,87.0652771313159,68.2015202783693
"result.1687",0.89636275,0.262747,0.091918,0.876160156382693,0.644605329184588,0.347503687565558,0.251895636299528,0.274706477914032,0.0911789306846418,76,6,68.9527706140594
"result.1688",0.3301795,0.71054875,0.841168,0.486259204853876,0.842141433063281,0.604192872202396,0.520310252592539,0.885699225229649,0.792333705212475,71,30.2688847284541,64.1290636548065
"result.1689",0.914095,0.75650275,0.02723275,0.965613431235463,0.301677366778579,0.926338964887953,0.811830820409572,0.0829105302598751,0.0224285132841384,79,22.362538493844,69.2751529790772
"result.1690",0.53572375,0.49426525,0.69906025,0.497916965848026,0.894874239538551,0.479274392035533,0.487059837995388,0.933292300306696,0.728502470062277,57,3,60.9469516639931
"result.1691",0.83092825,0.452557,0.20055925,0.842293746297854,0.7022168195285,0.614992500642009,0.474628431436219,0.486482820892228,0.185636438369292,72,14.181269246922,67.4488451750847
"result.1692",0.277732,0.0824275,0.69955975,0.201675068108868,0.335893166727607,0.0671040026537618,0.102852545433931,0.553394925361831,0.715409182069152,82,3,69.9416556097164
"result.1693",0.21854125,0.135874,0.56369575,0.159671098089994,0.12648294797919,0.107412617889056,0.169413427655805,0.180402656537689,0.601237324744484,80,3,69.3962697241698
"result.1694",0.75650275,0.19556425,0.12563425,0.724368126249761,0.386092650205537,0.212020491652191,0.217739088093929,0.139211332095701,0.11921566020912,76,5.18126924692202,68.8121020743841
"result.1695",0.06369625,0.5299795,0.8246845,0.0471267166199246,0.0899315154619724,0.228212703524405,0.403369882814038,0.174111885315612,0.838104453940602,66,14.181269246922,62.5477241835511
"result.1696",0.50825125,0.32543425,0.71804125,0.456925371090054,0.877780956568613,0.310007675875822,0.22333185283386,0.915792867281397,0.746149567776203,57,3,60.9148109198983
"result.1697",0.292717,0.00675325,0.6638455,0.182985749183359,0.275195838528782,0.0059601630297741,0.00724258846476587,0.41181008323782,0.762718117089113,53,3,57.7072007251646
"result.1698",0.79396525,0.2722375,0.21304675,0.724705309340883,0.560349051805369,0.333678917198288,0.29738615720732,0.475753750224019,0.242057483743671,74,6,68.2861109906402
"result.1699",0.5779315,0.3371725,0.41534425,0.425714277493419,0.556915533769705,0.338881080179114,0.388180791721666,0.42331222845568,0.48817239010336,66,40.6034865366676,59.4658548969772
"result.1700",0.39236725,0.05870125,0.508501,0.234936391332597,0.326614912977382,0.0526854643557174,0.0796723102878681,0.306414629549275,0.635635214678524,60,3,62.1825531659327
"result.1701",0.23652325,0.7697395,0.7247845,0.360270888015193,0.369949290603234,0.646545854685073,0.685947753830309,0.480753513101107,0.632421644513194,61,15,60.5829153417302
"result.1702",0.42833125,0.92183725,0.456553,0.656002505897279,0.186413925922997,0.9251141210156,0.953540716760434,0.241288916410204,0.294528046113148,50,3,56.1926503202682
"result.1703",0.97578325,0.57018925,0.00125875,0.978160210425272,0.0899327847533651,0.662316412450174,0.091708891993984,0.00433928434013147,0.000174739762960767,79,3,69.8768008639884
"result.1704",0.3811285,0.0504595,0.2802295,0.313843400488342,0.0848102587761511,0.0496990081928688,0.0434845643510965,0.0917181671711178,0.259084898796955,79,3,69.2954742692903
"result.1705",0.87738175,0.1713385,0.09266725,0.819631323559488,0.537855814916968,0.331372737626515,0.317910248376236,0.218327316194294,0.110195716983648,85,25.362538493844,70.5490137278552
"result.1706",0.9965125,0.012997,0.14986,0.959997804854425,0.998870889592449,0.37801364788898,0.0275369409123201,0.945568766761326,0.264032085572541,86,69.5256327225549,68.8696873846444
"result.1707",0.99376525,0.56369575,0.0025075,0.996334546337651,0.620980829053941,0.758720885934392,0.801212435015066,0.0987353640652604,0.00110510054418231,65,3,66.1590638635086
"result.1708",0.815194,0.11214775,0.33692275,0.773796368303721,0.870713907134542,0.141789618185109,0.155440673363252,0.747487162395999,0.338586851273991,56,3,61.2722558985224
"result.1709",0.47953,0.06669325,0.6818275,0.290449762481672,0.784261051738549,0.0634004808946645,0.0792275831309689,0.820027467490719,0.7564576056019,59,6,61.5834998682549
"result.1711",0.68807125,0.04071925,0.29971,0.588879399529446,0.540778322750924,0.0443645577363217,0.0319904470490229,0.389836595096419,0.341390612605334,73,6,67.8549987236884
"result.1712",0.99776125,0.5289805,0.00225775,0.999006385601168,0.645639814111566,0.784383520161727,0.608529494632597,0.0345011545219125,0.00611258760755964,55,3,62.4173919793662
"result.1713",0.837172,0.2422675,0.02923075,0.804586808400972,0.14820322271129,0.318136510480801,0.259161119439231,0.0289831039206661,0.0300753596975801,73,6,68.0810191155045
"result.1714",0.41034925,0.756253,0.37987975,0.582601926858566,0.230870736424109,0.769075999860815,0.802427904749128,0.167696594874677,0.300699597748162,71,22.9063462346101,65.4713666648246
"result.1715",0.262747,0.89736175,0.43432525,0.913668586502569,0.145318431272648,0.953167432440658,0.941815942902839,0.245260806790472,0.224880373945703,113,108.574282195585,69.9080584757165
"result.1716",0.99726175,0.13262725,0.004006,0.993657283088346,0.877552744250611,0.488704004359091,0.340508514547959,0.0873707982275971,0.00925463856129511,71,18,67.7220875598554
"result.1717",0.08117875,0.6388705,0.906103,0.0814742478276405,0.321519783478992,0.472675647831009,0.543399896976369,0.606887487137726,0.905596525215022,77,9,68.007126631671
"result.1718",0.520489,0.48027925,0.533476,0.504098448318115,0.566475055198028,0.528251475528488,0.459649450186148,0.566664063570674,0.55234986816824,76,33.1204740214118,66.8685319048442
"result.1719",0.7967125,0.468541,0.193816,0.774828674655284,0.47291637134268,0.605053671092782,0.491684798643187,0.371947557331405,0.193110462196281,67,6,66.0544601056321
"result.1720",0.80545375,0.8886205,0.39586375,0.852082963635388,0.859324502928706,0.896089874103124,0.850805880973558,0.789984325379589,0.421034568660368,68,3,66.5470226517884
"result.1721",0.69306625,0.00375625,0.45180775,0.636852102254541,0.833416369028512,0.00740178410071772,0.00486825174312436,0.739360850589041,0.443123578214977,54,5.18126924692202,59.4213290771267
"result.1722",0.18657325,0.90085825,0.79396525,0.595507035786457,0.298100627634528,0.818594957700718,0.85201236757123,0.534304839899189,0.598623408278266,92,64.2358472348922,68.6750828984108
"result.1723",0.62563375,0.28147825,0.3101995,0.544360198995214,0.424776333665661,0.318391282866422,0.332775384817382,0.326632461667134,0.347277855704963,78,11.181269246922,69.0669256556358
"result.1724",0.87288625,0.114895,0.060949,0.68850344455115,0.262943703473426,0.235774585855109,0.207587956837126,0.109070453864581,0.139746281664672,58,12,61.6641995045481
"result.1725",0.8656435,0.93582325,0.04771225,0.936312063492245,0.470463222294765,0.970107551241047,0.977389732990432,0.0968772875662948,0.0394126506786528,76,3,69.0050493654335
"result.1726",0.70005925,0.92433475,0.1753345,0.892941337689557,0.307467464651011,0.963809767461102,0.957876281426884,0.166059482001094,0.105849725257756,66,8.18126924692202,65.3319766365526
"result.1727",0.98877025,0.13612375,0.0504595,0.978304754764728,0.931388113911441,0.62300077334034,0.351408144596038,0.722038458891792,0.0691592552406317,71,22.5826225234247,67.2877877172393
"result.1728",0.1833265,0.8326765,0.76249675,0.42531195932933,0.336531242993299,0.634154783472575,0.750274313505009,0.428931715121421,0.613083070641888,92,67.4927741826752,67.9914039243271
"result.1729",0.58267675,0.4870225,0.33692275,0.603838745286741,0.34964444655204,0.525083590610767,0.466847242793923,0.271573588791123,0.315795769809303,59,3,62.1784711432353
"result.1730",0.92583325,0.09866125,0.175834,0.868228143132459,0.874504033877714,0.133418842013847,0.101491462621431,0.754757759884586,0.231804397388211,73,3,68.315056377594
"result.1731",0.123886,0.96629275,0.774235,0.462545926039193,0.212645873468378,0.878163672158544,0.938012405724841,0.460331445579676,0.622296845321688,88,40.4830125152558,69.7282640390265
"result.1732",0.31794175,0.07068925,0.6408685,0.124387003169182,0.365130750949383,0.0436799253851682,0.0396362066133494,0.514864744491507,0.791103442440785,63,6,63.2731905725323
"result.1733",0.28397575,0.30645325,0.740269,0.157027911721673,0.418607686700625,0.176126898518749,0.288900353813885,0.62649492381936,0.807352889787135,68,16.362538493844,64.5838864699457
"result.1734",0.4250845,0.450559,0.42083875,0.409119042432167,0.282188663878322,0.402907222294091,0.362235741384113,0.290172800417131,0.428962184015696,68,3,65.9416006390253
"result.1735",0.71953975,0.04521475,0.287722,0.622236923959245,0.49831350535907,0.0567615682914093,0.0699694642049028,0.401611005061311,0.335549336010468,57,3,61.5568910100844
"result.1736",0.81194725,0.23052925,0.154855,0.671838306052413,0.562248905238292,0.490921909734681,0.372370574473667,0.262025057913764,0.21658056077678,86,56.6911020181997,69.0909096480534
"result.1737",0.55070875,0.20505475,0.427582,0.336394454083643,0.405101155093882,0.178598091780082,0.231918466305713,0.418099832013048,0.558724594325421,52,6,57.6532142041932
"result.1738",0.264745,0.75400525,0.830179,0.395474557847102,0.62259892481498,0.663450894172424,0.627061358615806,0.769527764689788,0.778378516309628,72,32.0984935785602,64.3504838592446
"result.1739",0.02823175,0.99826075,0.90035875,0.204325935262025,0.136918715519329,0.988452692602745,0.998750535949165,0.248700261725829,0.807792368977964,82,8.18126924692202,69.3326850820519
"result.1740",0.79196725,0.49076875,0.07318675,0.873621731369854,0.145052736521192,0.831835282066702,0.801831718129215,0.062842158257307,0.0508464623111451,61,30.9392047744898,59.6695410063054
"result.1741",0.02123875,0.15410575,0.99576325,0.0198263817931791,0.907120708671463,0.0504608102117966,0.0997463934790618,0.978857702847986,0.998365992471721,60,3,60.1790237447994
"result.1742",0.915094,0.1173925,0.12363625,0.836472444341145,0.748191399757183,0.180592532192154,0.126888600659695,0.629266020856023,0.157861023125394,59,3,63.2669357512884
"result.1743",0.22553425,0.605404,0.77748175,0.181548861029019,0.392609558851192,0.314673311898524,0.463739784713709,0.627017052943721,0.778906156768862,78,42.6642817621778,65.5873319581975
"result.1744",0.6418675,0.2682415,0.30645325,0.549595686466058,0.503608827629345,0.285708215877969,0.241637372358894,0.311720134460943,0.34599011314213,70,3,67.0059995397825
"result.1745",0.95730175,0.01774225,0.484525,0.720504005489718,0.984478651286557,0.121093289731641,0.0250606454025295,0.971692874721246,0.664131611016583,77,43.0876154815321,67.6526884230053
"result.1746",0.77198725,0.0644455,0.291718,0.681248829771405,0.720522557932411,0.0925498301351332,0.0957252669437215,0.570596913914004,0.292028189718531,59,3,62.7816363672506
"result.1748",0.98427475,0.08217775,0.078931,0.954207531698422,0.971000921914298,0.358051808801734,0.173612491722908,0.75543505583341,0.152241426546974,64,20.181269246922,64.8156676593801
"result.1749",0.668341,0.064945,0.4270825,0.66198020614871,0.621606491913094,0.0865477591135734,0.0312984794991004,0.651514004871583,0.431154170628517,77,3,69.0953604638486
"result.1750",0.454555,0.80695225,0.48827125,0.604578200148868,0.372971191804297,0.825775819554434,0.789800580717388,0.411159592076991,0.424855801489769,68,12,65.4439996781213
"result.1751",0.72653275,0.593416,0.23452525,0.758685625134931,0.45521422927384,0.746066703372352,0.656821113627844,0.348821135302634,0.229751391463614,63,8.18126924692202,64.1140265694824
"result.1752",0.4950145,0.8416675,0.18507475,0.861313797042972,0.227465015454261,0.905707423922362,0.887380156713112,0.113180771139542,0.12904038084342,95,68.975786697931,70.3122551178666
"result.1753",0.333676,0.79096825,0.456553,0.480664313052225,0.169767953329854,0.747383356246143,0.802149366901728,0.177535834030163,0.365688584105117,64,8.18126924692202,63.655018919409
"result.1754",0.4650445,0.15985,0.3981115,0.319266905278954,0.276008542781975,0.160656680831607,0.19262411582998,0.24803742215826,0.461176271968666,65,9,64.383607524402
"result.1755",0.89486425,0.311698,0.0344755,0.884407372778771,0.487993613653876,0.363651287403949,0.5371759851359,0.06194162989276,0.0503759247214509,80,3,69.9731480419283
"result.1756",0.430579,0.0704395,0.910099,0.27014499141216,0.997368826874207,0.0827629402224131,0.0311256938844827,0.998923178667389,0.949534207567363,60,3,62.4135025216919
"result.1757",0.99326575,0.00225775,0.33142825,0.824072463687134,0.999009998676071,0.185268406623629,0.00162866824915522,0.998729524188325,0.574037898389483,85,72.4987304254541,67.9049899431915
"result.1758",0.9675415,0.391618,0.02223775,0.958041234791953,0.818380952809905,0.593334676260807,0.362324945166328,0.187300384828444,0.0364269228761444,77,12,69.2639877160961
"result.1759",0.2053045,0.32093875,0.4081015,0.186278302086618,0.0345451464546531,0.285996447892639,0.354112621419198,0.0482078272972498,0.389748286826416,73,3,67.3806606561744
"result.1760",0.5789305,0.47128825,0.364645,0.552532955245304,0.367377747960731,0.484833056392212,0.526453209986834,0.390982583349617,0.378166688973885,77,15,68.6579251729269
"result.1761",0.99876025,0.03172825,0.0025075,0.999009862933792,0.994179526194192,2.24164026030856e-05,1.00004932882016e-05,0.00756502043112952,7.68186707379393e-05,75,6,69.1605665272332
"result.1762",0.85740175,0.272737,0.3092005,0.786046692910728,0.94435533113938,0.421564718070566,0.262346286047999,0.843882004203933,0.380882237982231,60,6,63.2732717196602
"result.1763",0.870139,0.13262725,0.08167825,0.774991781531934,0.321985924313329,0.245553776629783,0.214971893523157,0.198823633993062,0.101064550652585,63,8.18126924692202,64.5705375593464
"result.1764",0.826183,0.12263725,0.0874225,0.73205193645811,0.383096765008365,0.197490200005042,0.227435623832186,0.145832632558211,0.112047676924164,80,14.181269246922,69.7056192132066
"result.1765",0.925084,0.158851,0.03622375,0.887804814044703,0.352874540371381,0.233809709247466,0.298949303633045,0.124627596866995,0.0480592842679975,50,3,58.48157442938
"result.1766",0.43582375,0.55070875,0.80495425,0.434583119811866,0.865997681946498,0.540819447376974,0.519733718913642,0.9253060408946,0.835371611034044,65,3,64.8313972201229
"result.1767",0.76499425,0.4890205,0.34041925,0.792497129642689,0.77239899911158,0.649307214034871,0.514516539819287,0.665307749543344,0.36242888629326,73,18.5438077407661,67.5074598948306
"result.1768",0.9785305,0.1363735,0.0524575,0.958560008761704,0.903205115505913,0.800576784472125,0.227887884712307,0.44938085404076,0.0977469337262328,64,38.5487295950152,61.8743978070593
"result.1769",0.991018,0.06119875,0.03572425,0.969299544483638,0.962452184913929,0.536661546228589,0.152675299232502,0.565337640332791,0.0704643538427567,73,48.213011357193,65.8875559059607
"result.1770",0.8756335,0.40385575,0.094915,0.863994588153319,0.460229909590328,0.62886907506563,0.552862451246246,0.262142956562491,0.101734355437419,52,5.18126924692202,59.1253651397862
"result.1771",0.9565525,0.68707225,0.056953,0.980321161936847,0.848633873019511,0.917662941111896,0.750321736442301,0.369545061544495,0.049437124996039,61,11.181269246922,63.810509213513
"result.1772",0.24351625,0.275734,0.81894025,0.066753415090599,0.529903796986769,0.0608108597291015,0.156002878771874,0.718293771232015,0.877253697638107,79,31.6314232222982,67.70424392709
"result.1773",0.25900075,0.76499425,0.644365,0.49171317029813,0.299063177425353,0.67324264103502,0.74706397678147,0.384062026463799,0.483217644581094,95,79.2117527198677,67.3620139785384
"result.1774",0.0684415,0.49626325,0.87913,0.0728937850795051,0.207767834956012,0.320070734527328,0.417857709215948,0.403168938003655,0.860775640607955,68,3,65.0184057703736
"result.1775",0.697312,0.268741,0.40685275,0.607416894330326,0.737449709718366,0.338131817953174,0.270371375015443,0.677743845212394,0.454024633997368,56,9,60.3163506106513
"result.1776",0.8092,0.21704275,0.160849,0.695482028826816,0.564341316834831,0.416176700608581,0.324021463998732,0.338275886594016,0.214568332555467,75,26.181269246922,67.8243724348331
"result.1777",0.451558,0.25250725,0.39436525,0.324957503859424,0.30614398264079,0.219328135885903,0.239286765095814,0.285245543832944,0.448978349928828,79,19.0876154815321,68.9410265696115
"result.1778",0.4570525,0.08717275,0.74051875,0.255378387063152,0.839557669062998,0.0551135114799256,0.0893685027585082,0.858864083675209,0.812226603037582,62,9,62.9675877720895
"result.1779",0.99326575,0.3012085,0.0304795,0.995369311660364,0.980063211145303,0.768035469059024,0.407531586575948,0.841967375192629,0.0355208367424217,54,12,60.9576472743642
"result.1780",0.6248845,0.231778,0.43032925,0.408108341428642,0.64370697327727,0.317567477997064,0.275851968089497,0.581871927838634,0.564880140171669,56,14.181269246922,59.2971256882658
"result.1781",0.06069925,0.805204,0.91484425,0.069287906559356,0.173135783770247,0.2949862880112,0.637943554280194,0.590286554403525,0.874912199822968,84,43.031742110271,67.7574610010939
"result.1782",0.87438475,0.0184915,0.24601375,0.842323854824863,0.939796045588943,0.0237389768521854,0.0117344892739629,0.851737561680119,0.23718374755805,48,3,56.857011491982
"result.1783",0.99526375,0.18982,0.00475525,0.992740829412714,0.733826738701192,0.262830485313826,0.291393255314211,0.245927851607044,0.00542436298147609,74,20.7250769876881,68.5004703359961
